rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
551517	aɾ'kise	hit	vt	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0980
551518	ʔaɾ'tɕise	bite	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0986
551519	ʔa'tʰje	take	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0988
551520	ka'kʰri	hold	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0990
551521	'ʒala	release	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0995
551522	ʔa'ngwe	throw	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	0997
551523	'ʔanjeje	touch	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1003
551524	naw'βzizaj	rub	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1005
551525	'mamuraw	wave	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1007
551526	bərtsʰaŋ	push	vt	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1013
551527	ŋgo	carry on the back	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1026
551528	ʂtsʰoŋ	kick	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1028
551529	na'ntʰaj	tread on it		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1030
551530	ge'zgo	hide it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1037
551531	ʃwa	seek it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1043
551532	'ʔarjo	find it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1045
551533	ȵəkə'ʃtɕʰə	show it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1047
551534	'ʔəstjo	put it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1049
551535	'məŋeməβzo	destroy it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1070
551536	'lala	repair it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1072
551537	'spʰotɕʰoŋ	split	vi	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1074
551538	'skɑŋɑ	bend it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1078
551539	ste'tjow	fold	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1080
551540	kʰru	wash it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1083
551541	'ʂtɕʰəqʰo	tie it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1088
551542	'jəpʰro	untie it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1091
551543	'nizgɑ	cover it (up)	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1096
551544	ro'rɑ	swell	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1098
551545	tsʰu	stub	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1114
551546	mtsaw	cut	vt	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1116
551547	stʰuʒu	mix it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1124
551548	mtsʰəɫ'ja	carve it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1126
551549	'xwa◦ta◦lu	dig (a hole)	vt	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1128
551550	'leskavew	do it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1133
551551	ma'mo	move	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1152
551552	ʔəɫ'vja	rise	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1166
551553	na'vja	go down, step down	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1169
551554	na'vja	fall	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1172
551555	'tɕʰəgartʰi	get wet	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1174
551556	'ʔawurosji	dry	vt	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1177
551557	'gasəsja	think	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1194
551558	'ŋasjo	know	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1200
551559	ʔaj'muse	forget	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1207
551560	gajza	teach	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1211
551561	scoŋ'ro	afraid		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1215
551562	rə'rjaŋ	like it	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1219
551563	'karərja	glad		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1230
551564	ʔazrja	get angry	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1242
551565	maɫ'ŋə	sky		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1271
551566	zdo	cloud		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1275
551567	zdo'mo	fog		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1277
551568	ma	rain		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1279
551569	'kaŋra	thunder		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1282
551570	'kaʁwa	lightning		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1284
551571	'ndʑa◦tsʰə	rainbow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1286
551572	'jəve	snow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1288
551573	'jəʁwa	ice		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1290
551574	ʔajə'ʁwasji	freeze	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1292
551575	'ʔaɟuʁwuse	melt	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1294
551576	ʁbə	sun		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1296
551577	'ʃowna	moon		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1298
551578	zgre	star		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1301
551579	'xtsʰoro	light		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1303
551580	'wurəɾ	shadow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1305
551581	'xtsʰoro	bright, light		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1307
551582	'gawna	dark		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1310
551583	wu'la	wind		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1312
551584	wula'wəra	blow	vi	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1315
551585	'βxtsaro	hot		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1320
551586	mkʰo'ro	cold		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1322
551587	'stsandaro	warm (of weather)		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1326
551588	qa	mountain		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1328
551589	qlu	valley		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1330
551590	'səpʰətsʰo	forest		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1332
551591	'tjero	plain		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1334
551592	mtsʰoɫ	lake		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1338
551593	rȵo	river		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1343
551594	tɕʰə	bubble		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1348
551595	qoj'naʃəse	sink	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1350
551596	'cʰelxwasji	float	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1352
551597	wurə'xwasji	flow	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1354
551598	'rȵokʰa	shore		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1358
551599	'tɕʰəɫbo	wave		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1364
551600	'rkavə	stone		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1368
551601	ʁbə	sand		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1372
551602	ʁtsʰə	earth		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1374
551603	'rəra	grass		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1398
551604	'sjebatʰa	trunk		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1400
551605	sji'dʑədʑa	bark		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1402
551606	ʒajbə	stem		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1404
551607	'sjejaɫʒa	branch		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1406
551608	'sjepala	leaf		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1408
551609	me'tɑ	flower		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1415
551610	'səsqʰa	root		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1417
551611	qotɕʰə'tʰwji	come out	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1419
551612	ʔawu'rosji	wither	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1423
551613	rə'da	animal		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1431
551614	ʒbja◦'ʒbjəɫ	bird		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1438
551615	ʁji	fish		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1440
551616	'pəʒo	worm		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1442
551617	'kəta	dog		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1444
551618	kʰrolu	ant		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1513
551619	sənza	mosquito		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1519
551620	wa'za	fly		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1521
551621	wu'ʒe	flea		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1523
551622	xʃaw	louse		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1525
551623	pʰre	snake		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1527
551624	'rgoqəɫ	horn		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1532
551625	ʒɑ	claw		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1539
551626	xtswe	tail		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1542
551627	'rədak̚ʁmo	beak		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1545
551628	wdzəɫ	wing		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1547
551629	wdzəɫ'qʰa	feather		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1549
551630	'wuzəmɟo	nest		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1554
551631	bjoɫ	fly	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1556
551632	'gaɟuɣwasi	swim	v	YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1558
551633	'kakri	round		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1569
551634	zari'skʰoro	sharp		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1572
551635	mi'skʰoro	blunt		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1574
551636	'xwata	hole		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1580
551637	xtʰji'tʰə	straight		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1584
551638	'qotɕʰə	big		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1596
551639	'ʔaməne	little		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1600
551640	'ɟiro	long		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1606
551641	'βji'ro	short		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1608
551642	'βʒaro	thick (and flat)		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1615
551643	bji'ro	thin (and flat)		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1617
551644	mdoŋ'ska	color (of dying)		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1620
551645	ȵiȵi	red		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1624
551646	ji'mdok̚	blue		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1626
551647	sar'po	yellow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1628
551648	'ʒdʑaŋkə	green		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1630
551649	pʰru◦pʰru	white		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1632
551650	ȵaȵa	black		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1635
551651	ska	sound, noise		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1641
551652	'nənuro	a smell		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1643
551653	'ʃamocʰaɫ	strong		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1665
551654	'bəraw	weak		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1669
551655	da'nda	correct		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1673
551656	ŋi'raw	good [in general sense]		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1675
551657	mə'dʑoro	bad [in general sense]		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1680
551658	'bədaŋoro	soft, gentle, smooth		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1693
551659	rȵoŋ'ba	old		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1698
551660	sa'rpa	new		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1700
551661	mdzej'ro	pretty, cute		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1702
551662	'ʃəroro	clean		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1708
551663	miw'səriraŋ	dirty		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1710
551664	'rgiro	hard		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1712
551665	'mbəro	soft		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1714
551666	'ŋarə	front		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1719
551667	'qʰomȵo	back		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1721
551668	ʁʒaŋ	between		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1725
551669	cʰa	on		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1729
551670	qwe	under		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1733
551671	we	inside		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1740
551672	pʰji	outside		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1742
551673	'ʒajtʰə	right		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1744
551674	ʒaj'qwa	left		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1746
551675	tɕatɕi'ro	far		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1760
551676	'bjiro	high		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1763
551677	'bəɾro	low		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1766
551678	'nəro	deep		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1768
551679	'mibjiro	shallow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1770
551680	'ʒəro	wide		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1772
551681	ro'ro	narrow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1774
551682	ʔa'qo	together		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1776
551683	'ʔamtsasji	full		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1779
551684	'ŋweŋo	empty		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1781
551685	'ʔapʰjaʃi	direction		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1783
551686	'qəȵa	morning		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1797
551687	sȵi'la	daytime		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1801
551688	'mdzoȵi	evening		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1803
551689	'gəʃo	night		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1805
551690	'qəȵa	early		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1808
551691	'gəʃo	late		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1810
551692	tʰaj'mi	now		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1812
551693	'tɕapʰje	previously		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1816
551694	'qʰoȵo	after		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1818
551695	ʁbji'sjisji	always		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1822
551696	tʰap'bə	often		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1825
551697	'bəʃe	today		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1829
551698	'makə	yesterday		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1831
551699	'qasji	tomorrow		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1833
551700	ʁbji'sjisji	everyday		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1836
551701	ʔa◦'sne	day		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1838
551702	ʔa'kə	year		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1846
551703	ʂtsjow	number		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1865
551704	raw	one		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1869
551705	rŋe	two		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1871
551706	wsow	three		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1873
551707	ʒaw	four		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1875
551708	ŋwa	five		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1877
551709	cʰow	six		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1879
551710	sȵe	seven		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1881
551711	rɟe	eight		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1883
551712	nga	nine		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1885
551713	'zəʁa	ten		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1887
551714	'nasqʰa	twenty		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1907
551715	ʔa'pʰa	times		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1959
551716	ʔa'qo	all		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1976
551717	pʰa	half		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1981
551718	'jədəro	heavy		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1993
551719	'jiro	light		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1995
551720	wure'ro	many, much		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	1997
551721	ŋa	I, me		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2006
551722	'ʁoȵə	we, us [plural]		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2008
551723	'jəȵə	you (sg.)		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2011
551724	'jəȵə	you [plural]		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2013
551725	ma	he, him		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2016
551726	'məȵə	they, them [plural]		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2020
551727	'gudo	oneself		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2023
551728	'dəkə	this		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2025
551729	ʔalu'kə	that		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2027
551730	'cʰuɟa	here		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2039
551731	'ŋaŋece	there		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2041
551732	'səŋo	who		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2051
551733	'hagəŋo	what		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2053
551734	'ləgəʃwe	which		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2055
551735	'ləgəŋo	how		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2057
551736	ləɾ'ra	where		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2059
551737	'sədəkʰa	when		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2065
551738	ha'zjərgo	how many?		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2069
551739	'ʔantsə	some		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2076
551740	'tɕamo	a minute ago		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2116
551741	'ʔaʒə	up to, till		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2126
551742	jo'dʑa	in		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2133
551743	'ʔaqo	and		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2139
551744	ncʰo	also		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2143
551745	mȵa	not		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2158
551746	'dəgə	because		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2169
551747	'roŋsa	but, though		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2171
551748	ncʰo	be, is		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2185
551749	mȵoŋ	can		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2196
551750	ndɽandɽa	same		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2206
551751	ʔadi'sce	other		YN-RGLD	2130	rGyalrong (Ganzi Danba Bawang)	2210
551752	ʁə	head		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0003
551753	ka'ploʔ	forehead		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0011
551754	məʔ	eye		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0013
551755	mə'spəʔ	eyebrow		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0016
551756	mə'plaʔ	tears		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0019
551757	ljə'vo	blind		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0021
551758	sniʔ	nose		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0024
551759	ȵoʔŋ	ear		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0027
551760	bjaɫ'do	deaf		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0030
551761	xmɘɫ	mouth		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0032
551762	xmoɾ'dʑaʔ	lips		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0034
551763	ɫca	tongue		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0036
551764	ska'meʁo	dumb		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0038
551765	ɕəʔ	tooth		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0040
551766	mcə'krəʔ	spittle		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0043
551767	ʃə◦'zʁeʔ	breathe	v	YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0047
551768	skaʔ	voice		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0049
551769	kə'rtsʰəsij	cough		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0051
551770	ʔa'tʰjoʔ	sneeze		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0055
551771	ka'zʁərosij	yawn		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0059
551772	mə'jeʔ	jaw, chin		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0063
551773	rŋoʔ	face		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0065
551774	rŋo'dʑədʑo	mustache		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0071
551775	mce	neck		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0075
551776	tsʰa'rqo	throat		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0079
551777	lʋ'voʔ	shoulder		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0082
551778	ɫkə	elbow		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0087
551779	joʔ	hand		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0091
551780	na'ʁɑ	finger		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0095
551781	ɫdzə	nail		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0101
551782	ʁa'loʔ	breast		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0105
551783	zjoʔɫ	heart		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0113
551784	vəʔ	belly		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0115
551785	və'noʔŋ	guts		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0118
551786	siʔ	liver		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0124
551787	vəɫ'tjoʔ	navel		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0128
551788	dʑəʔ	back		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0130
551789	ɟəʔ	waist		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0133
551790	rŋə'məʔ	knee		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0165
551791	pgaʔ	leg		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0167
551792	rkuʔ	foot		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0171
551793	ʒa'vaʔ	limp	v	YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0173
551794	lə'spəʔ	body		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0175
551795	spəʔ	hair of skin		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0178
551796	spaʔ	pus		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0192
551797	ʃiʔn	sweat		YN-RGLD	2131	rGyalrong (Ganzi Danba Bianer)	0194
